LATITUDE,LONGITUDE
40.60998,-74.11789
40.587986,-73.97392
40.71974,-74.00159
40.752068,-73.83067
40.646626,-73.90399
40.715397,-73.772766
40.66049,-73.962814
40.603893,-73.97224
40.59187,-73.924065
40.62774,-73.981575
40.8617,-73.89139
40.85396,-73.90944
40.700726,-73.94194
40.663834,-73.99452
40.75871,-73.96386
40.665047,-73.81679
40.69366,-73.85217
40.742985,-73.78364
40.55924,-74.171684
40.67066,-73.957985
40.570877,-74.16984
40.713833,-73.96537
40.905735,-73.849396
40.753265,-73.94668
40.669918,-73.91889
40.824932,-73.82431
40.762226,-73.96819
40.755272,-73.985176
40.664375,-73.92376
40.615646,-73.91789
40.642048,-74.07533
40.8047,-73.91243
40.677563,-73.874985
40.71523,-74.01334
40.745403,-73.98467
40.636665,-74.11976
40.676693,-73.74221
40.778904,-73.96024
40.843323,-73.82681
40.835484,-73.91675
40.68704,-73.847725
40.700096,-73.807526
40.75576,-73.88338
40.674397,-73.896515
40.607338,-73.96189
40.724136,-73.992615
40.730366,-73.91388
40.75895,-73.76862
40.684902,-73.92946
40.750717,-73.894905
40.667866,-73.8702
40.588512,-73.949356
40.83341,-73.91301
40.825096,-73.87263
40.83302,-73.862724
40.848118,-73.93089
40.725933,-74.003876
40.707233,-73.802505
40.77246,-73.96494
40.86265,-73.928474
40.758965,-73.95819
40.708168,-73.95067
40.8746,-73.9097
40.74327,-73.961464
40.74327,-73.961464
40.73392,-73.9928
40.775257,-73.82181
40.864197,-73.928604
40.756824,-73.97118
40.633858,-73.911446
40.83605,-73.85513
40.63934,-73.96858
40.65317,-73.866875
40.66563,-73.73921
40.666573,-73.811775
40.80405,-73.91737
40.733536,-73.87035
40.68025,-73.82223
40.86247,-73.90029
40.71059,-73.95474
40.789307,-73.943405
40.76536,-73.98759
40.610844,-73.991776
40.687634,-73.97833
40.6794,-73.8586
40.844917,-73.926384
40.75247,-73.99017
40.659607,-73.77386
40.704033,-73.81711
40.8047,-73.91243
40.694324,-73.90797
40.77048,-73.983864
40.596413,-73.936615
40.636276,-74.140274
40.624382,-73.94643
40.776833,-73.911705
40.719395,-73.987785
40.766552,-73.89476
40.704422,-73.99491
40.880547,-73.902016
40.641674,-74.00313
40.763508,-73.77193
40.80051,-73.967995
40.604107,-73.942604
40.635258,-73.92745
40.79166,-73.96469
40.74128,-73.90257
40.82682,-73.94154
40.77972,-73.94434
40.72224,-73.9863
40.757034,-73.87133
40.85228,-73.87159
40.73937,-73.79189
40.89725,-73.855255
40.736897,-73.71415
40.660458,-73.754616
40.76023,-73.961525
40.750977,-73.934746
40.72543,-73.99678
40.712727,-73.87935
40.832752,-73.844925
40.725674,-74.00578
40.753605,-73.82955
40.80988,-73.90308
40.864212,-73.83024
40.724693,-73.7541
40.81881,-73.92828
40.61785,-73.988075
40.7593,-73.791435
40.710476,-73.963844
40.716812,-73.99777
40.81666,-73.938995
40.733448,-73.870056
40.671997,-73.87742
40.834114,-73.86327
40.728928,-73.9195
40.632885,-73.94771
40.696198,-73.98869
40.765747,-73.86409
40.86235,-73.894066
40.85804,-73.89227
40.81766,-73.93076
40.76989,-73.880455
40.723698,-74.00792
40.697243,-73.813324
40.7189,-73.748215
40.511734,-74.21044
40.773808,-73.8929
40.814686,-73.93085
40.879513,-73.90968
40.84205,-73.83791
40.7736,-73.98158
40.69925,-73.973206
40.67983,-74.00353
40.716785,-73.77162
40.7124,-73.95136
40.614456,-73.9154
40.67641,-74.00104
40.804066,-73.93267
40.666405,-73.789894
40.64508,-73.98483
40.674,-74.000275
40.870388,-73.8461
40.702515,-73.75083
40.801754,-73.93121
40.790707,-73.81823
40.784702,-73.824615
40.608433,-74.15544
40.85857,-73.88542
40.827152,-73.946205
40.803024,-73.93632
40.756252,-73.93424
40.687153,-73.847305
40.712383,-73.7834
40.63932,-74.02356
40.8047,-73.91243
40.65707,-73.98354
40.60168,-74.1633
40.852486,-73.88724
40.70853,-73.99949
40.752403,-73.92442
40.859974,-73.900795
40.760925,-73.99454
40.839985,-73.877426
40.636364,-74.077255
40.59922,-73.97376
40.661983,-73.76058
40.89466,-73.86137
40.876198,-73.862686
40.834625,-73.84201
40.671047,-73.892715
40.69484,-73.98391
40.608723,-74.00182
40.781387,-73.95213
40.691864,-73.83579
40.731663,-73.722496
40.69315,-73.834274
40.629097,-74.02198
40.72225,-74.00592
40.744934,-73.975784
40.723404,-73.93402
40.71349,-73.81186
40.67405,-73.90508
40.68892,-73.99915
40.69734,-73.9623
40.726173,-73.76769
40.877796,-73.86806
40.855213,-73.86481
40.894394,-73.857704
40.627987,-73.93078
40.649982,-73.91183
40.706314,-74.007904
40.80297,-73.96387
40.80297,-73.96387
40.80297,-73.96387
40.700497,-73.90021
40.683006,-73.80515
40.637547,-74.07537
40.757393,-73.93547
40.64861,-73.99952
40.57597,-73.84801
40.674934,-73.80186
40.59981,-74.178246
40.887096,-73.86087
40.819477,-73.92689
40.580044,-73.98555
40.880035,-73.83166
40.829044,-73.91112
40.67888,-73.93561
40.677624,-73.93308
40.662914,-73.923515
40.871284,-73.8585
40.742706,-73.984535
40.74163,-73.975075
40.80777,-73.94549
40.732277,-73.84927
40.750458,-73.722885
40.82383,-73.87624
40.720158,-73.94605
40.773052,-73.96241
40.6446,-74.02161
40.67641,-74.00104
40.639984,-73.94842
40.844048,-73.94115
40.720245,-73.9444
40.579372,-74.16948
40.781387,-73.95213
40.85076,-73.89179
40.71374,-73.93343
40.698505,-73.92954
40.63029,-74.08891
40.634987,-73.983025
40.640106,-73.95527
40.61783,-73.96161
40.752617,-73.99451
40.73911,-73.943
40.757595,-73.76797
40.70145,-73.989624
40.590706,-74.165794
40.722343,-73.77717
40.71369,-74.01376
40.708447,-73.800224
40.709183,-73.956825
40.692764,-73.94579
40.767185,-73.98997
40.674988,-73.856544
40.783245,-73.94473
40.65618,-73.937805
40.795437,-73.943954
40.72556,-73.89849
40.611324,-74.00602
40.604095,-74.020355
40.724365,-73.75502
40.785294,-73.969345
40.724365,-73.75502
40.845886,-73.913506
40.721497,-73.83531
40.640278,-73.955414
40.76155,-73.96659
40.665257,-73.735344
40.596977,-73.97324
40.688183,-73.971855
40.7119,-73.78738
40.825573,-73.918465
40.575714,-73.96301
40.744473,-73.7168
40.80398,-73.831085
40.65239,-73.9334
40.70975,-73.79562
40.717926,-73.98568
40.538258,-74.23917
40.708485,-73.72738
40.760925,-73.99454
40.6927,-73.78735
40.844105,-73.898
40.733295,-73.73427
40.885628,-73.866066
40.635475,-73.89156
40.79395,-73.97417
40.77234,-73.95269
40.74014,-73.85796
40.728184,-73.86631
40.66929,-73.842445
40.73723,-74.000656
40.8357,-73.88559
40.792725,-73.973206
40.815937,-73.909134
40.600792,-73.966034
40.85264,-73.9313
40.857605,-73.93778
40.65963,-73.741486
40.677387,-73.95273
40.66551,-73.992775
40.592514,-73.95231
40.576504,-74.1037
40.771076,-73.91872
40.74662,-73.89359
40.635567,-74.02016
40.76536,-73.82787
40.862755,-73.901085
40.60835,-73.96206
40.63413,-73.928505
40.576385,-73.96718
40.8963,-73.84688
40.618523,-73.99081
40.86723,-73.88692
40.857742,-73.8693
40.6308,-73.97332
40.709503,-74.00167
40.730934,-73.873825
40.626198,-73.946785
40.811428,-73.90091
40.843372,-73.904945
40.883347,-73.897736
40.667236,-73.770004
40.644,-73.87584
40.75419,-73.81645
40.736614,-73.98687
40.7531,-73.72422
40.733967,-73.87177
40.737885,-73.98091
40.714714,-73.992836
40.80826,-73.918816
40.752316,-73.8324
40.852077,-73.84373
40.763588,-73.83603
40.829185,-73.928764
40.678394,-73.94692
40.608757,-74.038086
40.77362,-73.94573
40.879692,-73.908325
40.74044,-73.949936
40.89905,-73.87295
40.66693,-73.92173
40.764305,-73.9831
40.68308,-73.96886
40.67869,-74.002754
40.830135,-73.891884
40.7462,-74.002686
40.76944,-73.951866
40.749825,-73.972206
40.664654,-73.732376
40.62877,-73.91825
40.71754,-73.79223
40.6772,-73.94147
40.649025,-73.89635
40.748276,-73.93918
40.75616,-73.92883
40.63834,-74.01736
40.71058,-73.9835
40.705284,-73.90636
40.716953,-73.82216
40.64412,-73.98907
40.709023,-73.798195
40.820007,-73.89493
40.805058,-73.93904
40.58153,-73.96734
40.777317,-73.96441
40.754936,-73.98404
40.74156,-73.88065
40.69447,-73.78147
40.720066,-73.84086
40.750546,-73.70532
40.677055,-73.9224
40.78351,-73.97311
40.762978,-73.83198
40.754524,-73.723175
40.74278,-73.82817
40.769787,-73.91842
40.631687,-74.02174
40.720726,-73.98231
40.708908,-73.86351
40.830524,-73.895615
40.584003,-73.92157
40.678345,-73.985435
40.83121,-73.850876
40.881264,-73.83875
40.679825,-73.93929
40.717186,-74.0129
40.769005,-73.992355
40.74604,-73.82609
40.595795,-73.78188
40.830627,-73.83837
40.60797,-73.96083
40.715866,-73.99837
40.745888,-73.907265
40.745346,-73.97549
40.745346,-73.97549
40.764683,-73.99179
40.727997,-73.73543
40.615623,-73.96887
40.763073,-73.83569
40.637054,-73.98643
40.790516,-73.95178
40.84009,-73.88036
40.757477,-73.810585
40.7629,-73.76918
40.731613,-73.84892
40.689228,-73.9847
40.69433,-73.82697
40.7129,-73.77517
40.712067,-73.79476
40.763363,-73.9737
40.87835,-73.870346
40.71775,-73.99405
40.724625,-73.880035
40.68633,-73.757355
40.610107,-74.10081
40.81176,-73.92587
40.829002,-73.91557
40.698967,-73.95422
40.849052,-73.93308
40.781933,-73.94428
40.715927,-73.961914
40.75369,-73.74445
40.756496,-73.97237
40.713104,-73.83375
40.817875,-73.89333
40.834354,-73.826225
40.85615,-73.84395
40.667233,-73.90949
40.60263,-73.99038
40.652496,-73.96576
40.625294,-73.91786
40.76351,-73.91533
40.60041,-73.9882
40.816883,-73.96265
40.81235,-73.88497
40.695248,-73.92347
40.778812,-73.95609
40.7118,-73.94224
40.790367,-73.949776
40.706703,-73.935715
40.57257,-74.169876
40.71843,-74.000534
40.738518,-73.80001
40.636265,-73.94802
40.69254,-73.94576
40.859325,-73.93132
40.66851,-73.76626
40.613117,-74.12214
40.670795,-73.87902
40.763783,-73.82233
40.60913,-73.967636
40.814075,-73.79548
40.58403,-73.969
40.846466,-73.87123
40.749004,-73.99375
40.727608,-73.91211
40.576813,-73.98301
40.689144,-73.99071
40.5825,-73.97313
40.629986,-73.97157
40.67538,-73.9082
40.625397,-73.91788
40.72917,-73.992035
40.725777,-73.79175
40.676487,-73.82133
40.81183,-73.96112
40.594215,-73.96231
40.867573,-73.850006
40.76213,-73.82494
40.77631,-73.96423
40.739693,-73.84598
40.68218,-73.94659
40.56003,-74.16247
40.74608,-73.974945
40.764996,-73.976715
40.730137,-73.862366
40.80719,-73.92431
40.635017,-74.1388
40.865208,-73.84336
40.756786,-73.72125
40.622276,-74.01068
40.70504,-73.959045
40.71512,-73.83224
40.772984,-73.946205
40.679047,-73.95857
40.70203,-73.87963
40.767467,-73.88187
40.66632,-73.83481
40.719902,-74.00261
40.74084,-73.72681
40.720318,-74.012184
40.86231,-73.909874
40.57686,-73.98266
40.548855,-74.20017
40.886185,-73.866974
40.86235,-73.894066
40.702724,-73.95002
40.63667,-74.02567
40.71958,-73.991585
40.70052,-73.811066
40.873695,-73.90816
40.71764,-73.84102
40.626373,-73.99754
40.616196,-74.01173
40.78168,-73.83857
40.690773,-73.95664
40.661003,-73.94776
40.779434,-73.97555
40.744778,-73.97589
40.767998,-73.830864
40.65732,-73.874596
40.654137,-73.91234
40.625336,-74.02866
40.763023,-73.97815
40.702145,-73.87826
40.731983,-73.91912
40.83265,-73.86366
40.67446,-73.95286
40.609642,-73.89738
40.762566,-73.81859
40.71958,-73.83978
40.88078,-73.88347
40.67765,-73.949776
40.516335,-74.23283
40.684937,-73.91014
40.73272,-73.94281
40.69819,-73.96191
40.65785,-73.91648
40.636803,-73.960686
40.80013,-73.94117
40.661003,-73.94776
40.736347,-73.70895
40.666397,-73.73857
40.652752,-73.88629
40.885952,-73.8279
40.758976,-73.99394
40.822712,-73.903145
40.7194,-73.98299
40.629246,-74.00531
40.775562,-73.95035
40.71701,-73.857155
40.714676,-74.0059
40.808277,-73.9388
40.52398,-74.21581
40.907,-73.88651
40.685196,-73.97829
40.69778,-73.919785
40.817863,-73.905014
40.679287,-73.96827
40.763344,-73.75791
40.696686,-73.9378
40.73032,-74.00469
40.843525,-73.89667
40.908127,-73.896576
40.6972,-73.952934
40.77845,-73.98336
40.701588,-73.74865
40.591213,-74.1651
40.78296,-73.94403
40.615902,-74.067474
40.74278,-73.82817
40.646328,-73.91276
40.868885,-73.82349
40.666008,-73.93694
40.74406,-74.00682
40.69067,-73.73134
40.730152,-73.74789
40.604694,-74.11545
40.69119,-73.9978
40.649384,-73.86995
40.687943,-73.96576
40.842266,-73.8424
40.689808,-73.80931
40.697346,-73.80214
40.55594,-74.176125
40.668797,-73.93113
40.763546,-73.969345
40.679276,-73.92906
40.748398,-73.72879
40.773155,-73.83731
40.76422,-73.98099
40.872517,-73.90326
40.863785,-73.90028
40.648045,-74.00009
40.811638,-73.9316
40.641537,-73.981766
40.60263,-73.965
40.600986,-73.95776
40.71975,-73.992165
40.71861,-73.98998
40.75843,-73.83349
40.832535,-73.85797
40.792698,-73.97508
40.832764,-73.94583
40.740112,-73.98222
40.728184,-73.86631
40.74026,-73.990524
40.825134,-73.889656
40.696926,-73.95543
40.859444,-73.915985
40.645664,-74.00974
40.72556,-73.89849
40.753166,-73.82194
40.635674,-73.97689
40.71329,-73.998184
40.754288,-73.87473
40.636787,-73.74057
40.82677,-73.856155
40.6665,-73.9962
40.678497,-73.75318
40.867012,-73.92312
40.718456,-73.99482
40.619152,-74.029854
40.561512,-74.171844
40.643204,-73.90929
40.631092,-73.945854
40.77398,-73.93105
40.60216,-73.9615
40.86674,-73.92873
40.62681,-74.00784
40.69181,-73.85119
40.813824,-73.89091
40.76177,-73.979065
40.630016,-73.9959
40.666126,-73.82518
40.681488,-73.765335
40.688774,-73.817635
40.762608,-73.92489
40.70145,-73.989624
40.715645,-73.90145
40.695908,-73.98322
40.66925,-73.93944
40.824432,-73.873604
40.60981,-73.92251
40.59158,-73.941086
40.71908,-73.98994
40.767185,-73.98997
40.726685,-73.82183
40.7145,-73.957565
40.621357,-74.02198
40.744286,-73.75993
40.877842,-73.871796
40.756687,-73.94455
40.669052,-73.812645
40.775692,-73.90526
40.817387,-73.92277
40.73817,-73.97761
40.691017,-73.85665
40.801,-73.91371
40.740395,-73.97909
40.762825,-73.93398
40.841293,-73.8828
40.729725,-73.980865
40.574158,-74.11669
40.67975,-73.92866
40.765198,-73.91395
40.70682,-73.95326
40.677998,-73.97306
40.72892,-73.791084
40.761856,-73.96343
40.704605,-73.9023
40.765545,-73.95471
40.65249,-73.95267
40.797943,-73.94003
40.825573,-73.918465
40.69212,-73.98435
40.591064,-73.975845
40.720375,-74.003265
40.809563,-73.92923
40.73398,-73.98669
40.723423,-73.99028
40.731018,-73.985916
40.64701,-73.96262
40.713078,-73.98507
40.729897,-73.99073
40.75898,-73.99595
40.720375,-74.003265
40.848133,-73.88885
40.71766,-73.99223
40.669735,-73.93104
40.753765,-73.80489
40.758694,-73.963875
40.677483,-73.93033
40.741528,-73.98753
40.709652,-73.91378
40.847454,-73.85768
40.72163,-73.99353
40.83164,-73.876076
40.73403,-73.995056
40.741287,-73.94671
40.75184,-73.90358
40.68952,-73.78196
40.725796,-73.986626
40.649376,-74.0023
40.70938,-73.9371
40.694126,-73.87687
40.809563,-73.92923
40.674423,-74.00033
40.76923,-73.91033
40.69231,-73.88147
40.794735,-73.96988
40.743397,-73.9384
40.740437,-73.92304
40.69231,-73.88147
40.61068,-74.00669
40.709934,-73.72778
40.804066,-73.93117
40.666405,-73.802635
40.698986,-73.804886
40.686153,-73.85083
40.84525,-73.91499
40.860577,-73.90255
40.82346,-73.943436
40.694782,-73.85258
40.806797,-73.92458
40.55234,-74.133194
40.831085,-73.86909
40.71509,-74.01596
40.730442,-73.91367
40.806828,-73.93432
40.688957,-73.79824
40.754986,-73.74535
40.651054,-74.01112
40.6664,-73.74011
40.7538,-73.90213
40.603832,-74.06895
40.755333,-73.98531
40.760952,-73.99268
40.611095,-74.11467
40.816307,-73.90806
40.793377,-73.97086
40.74559,-73.87791
40.761353,-73.935394
40.65521,-73.738846
40.728947,-73.92793
40.874107,-73.868195
40.72177,-74.00527
40.858986,-73.89382
40.755215,-73.99668
40.88144,-73.848755
40.840755,-73.865845
40.820305,-73.89083
40.668514,-73.79087
40.72103,-73.904106
40.732613,-73.925156
40.7699,-73.91608
40.67376,-73.79473
40.74163,-73.95306
40.608757,-74.038086
40.584015,-74.1025
40.640705,-73.952385
40.655594,-73.94717
40.66644,-73.95361
40.703293,-73.7961
40.83045,-73.8509
40.60595,-74.07601
40.56015,-74.19968
40.56015,-74.19968
40.68384,-73.802574
40.856358,-73.826515
40.889183,-73.88906
40.61609,-73.917206
40.617645,-73.92777
40.721424,-73.96054
40.589096,-74.07259
40.608757,-74.038086
40.608757,-74.038086
40.765427,-73.7246
40.864002,-73.834045
40.861862,-73.91282
40.691563,-73.86563
40.839767,-73.86489
40.867226,-73.89677
40.68269,-73.753174
40.705944,-73.81202
40.60595,-74.07601
40.806828,-73.93432
40.879486,-73.87124
40.853813,-73.90851
40.82845,-73.827805
40.86307,-73.85935
40.608353,-73.99078
40.613136,-73.96398
40.590786,-73.94204
40.753407,-73.99049
40.742584,-73.71223
40.733784,-73.81481
40.662773,-73.74116
40.534267,-74.15398
40.680225,-74.00481
40.62296,-74.144264
40.62873,-73.94334
40.788532,-73.95322
40.69221,-73.74556
40.79458,-73.97371
40.816044,-73.91195
40.666893,-73.80546
40.747772,-73.985054
40.883965,-73.91044
40.769188,-73.837296
40.554672,-74.21301
40.87926,-73.86962
40.65415,-73.949936
40.67135,-73.96134
40.57316,-74.114815
40.684002,-73.81603
40.819126,-73.88579
40.877476,-73.83661
40.679634,-73.94959
40.7195,-73.96339
40.671757,-73.919716
40.616047,-73.93464
40.75979,-73.98793
40.744453,-73.92983
40.73376,-73.81746
40.698673,-73.84469
40.837452,-73.87378
40.752064,-73.97351
40.757454,-73.95571
40.69584,-73.98241
40.74268,-73.88164
40.662743,-73.981735
40.706783,-73.91196
40.683807,-73.78439
40.67948,-73.93291
40.703762,-74.00658
40.73129,-73.9904
40.8212,-73.89166
40.757084,-73.91614
40.743782,-73.97352
40.608757,-74.038086
40.666023,-73.81745
40.683506,-73.97594
40.58004,-74.11396
40.608078,-73.979706
40.73458,-73.998856
40.75303,-73.92163
40.59075,-74.08837
40.666157,-73.79904
40.66626,-73.99596
40.804066,-73.93117
40.63787,-73.90963
40.71071,-73.793045
40.637054,-73.98643
40.675236,-73.97106
40.813057,-73.9374
40.760525,-73.97998
40.763424,-73.83016
40.728474,-73.85174
40.696865,-73.83717
40.674465,-73.97547
40.749825,-73.972206
40.741295,-73.88029
40.90144,-73.841286
40.7307,-73.790855
40.644657,-73.95664
40.667957,-73.99592
40.88883,-73.81516
40.63555,-73.97803
40.67354,-73.78021
40.67767,-73.80334
40.67584,-73.91655
40.619545,-73.91727
40.748863,-73.97584
40.70041,-73.90368
40.773808,-73.8929
40.809048,-73.92856
40.604153,-74.05198
40.63492,-74.000984
40.706913,-73.91065
40.75898,-73.99595
40.589603,-74.089386
40.750786,-74.00564
40.748783,-73.75657
40.664677,-73.7454
40.717014,-73.82971
40.593487,-73.94349
40.84382,-73.834724
40.83129,-73.92904
40.73032,-74.00469
40.709198,-73.991776
40.64611,-73.97078
40.683388,-73.99946
40.521214,-74.23872
40.61839,-73.917175
40.78169,-73.841415
40.73824,-73.93183
40.645027,-73.91998
40.610508,-74.09576
40.726814,-73.83846
40.75578,-74.00199
40.561234,-74.19505
40.75132,-73.86866
40.697803,-73.969734
40.74043,-73.98945
40.656307,-73.91887
40.614452,-73.99161
40.87245,-73.878075
40.668495,-73.925606
40.783436,-73.97071
40.833435,-73.94534
40.833435,-73.94534
40.735924,-74.00073
40.74121,-73.84277
40.642376,-73.97818
40.834423,-73.879265
40.8574,-73.90567
40.78296,-73.94403
40.647526,-73.95275
40.606434,-73.96083
40.68306,-73.973785
40.78917,-73.95275
40.741764,-73.8809
40.82436,-73.91444
40.734974,-73.97987
40.854763,-73.93556
40.734314,-73.93803
40.644073,-74.077774
40.710625,-73.96678
40.844852,-73.8155
40.847076,-73.88514
40.71076,-73.95314
40.71952,-73.997856
40.79653,-73.97597
40.68468,-74.001335
40.840824,-73.94597
40.624195,-73.93962
40.8283,-73.92447
40.71523,-74.01334
40.674053,-73.99115
40.762226,-73.96819
40.54315,-74.17378
40.730537,-73.95065
40.57694,-73.98189
40.587517,-73.96039
40.73138,-73.934845
40.75667,-73.828804
40.77077,-73.91727
40.646687,-73.95413
40.734673,-73.99459
40.616047,-74.025734
40.682,-73.96867
40.64315,-73.97548
40.62332,-73.99713
40.71816,-73.99794
40.764706,-73.822975
40.6606,-74.001274
40.754677,-73.975815
40.760994,-73.82443
40.740196,-73.992165
40.719833,-74.004074
40.739674,-73.934586
40.76751,-73.81543
40.829594,-73.93102
40.759624,-73.99548
40.704624,-73.93503
40.75458,-73.99915
40.756226,-73.77604
40.808292,-73.94883
40.700798,-73.894585
40.725616,-74.00526
40.755177,-73.98494
40.74413,-73.927055
40.7037,-73.808754
40.87147,-73.83057
40.880657,-73.877625
40.69365,-73.98333
40.6251,-73.96208
40.728855,-74.00527
40.82146,-73.94461
40.844864,-73.92256
40.858387,-73.88501
40.60226,-74.003075
40.88128,-73.90514
40.764202,-73.9554
40.71042,-73.85964
40.853245,-73.83529
40.809372,-73.92918
40.77941,-73.979485
40.652927,-73.95708
40.75337,-73.974655
40.804523,-73.95158
40.800983,-73.92927
40.728756,-73.94767
40.726604,-73.99226
40.845684,-73.93315
40.743805,-73.92426
40.72069,-73.836685
40.722954,-73.99775
40.836555,-73.94306
40.747196,-73.86033
40.763344,-73.75791
40.660316,-73.913216
40.760624,-73.86806
40.728474,-73.85174
40.72878,-73.926155
40.832012,-73.85621
40.78858,-73.955284
40.749943,-73.754616
40.622196,-74.09658
40.768467,-73.90607
40.70882,-73.751854
40.714104,-73.95322
40.54315,-74.17378
40.644882,-73.958
40.606655,-73.95979
40.572456,-74.09338
40.763126,-73.83125
40.712902,-73.90608
40.715252,-73.74891
40.767967,-73.96822
40.842766,-73.84594
40.831623,-73.86726
40.82201,-73.85827
40.617092,-74.02773
40.637104,-73.90116
40.740078,-73.99485
40.634777,-74.0956
40.829422,-73.897575
40.857365,-73.84657
40.877235,-73.91781
40.770256,-73.91586
40.5805,-73.96692
40.728363,-73.88449
40.6778,-73.87331
40.668617,-73.98515
40.733536,-73.87035
40.714222,-73.81636
40.679317,-74.003334
40.69168,-73.999344
40.84519,-73.9112
40.743317,-73.731384
40.72773,-73.90674
40.74733,-73.755806
40.629444,-73.93092
40.885693,-73.86165
40.62156,-74.16849
40.866047,-73.882744
40.605072,-73.94277
40.853813,-73.90734
40.74544,-73.9754
40.623714,-73.99314
40.84019,-73.94307
40.69345,-73.76506
40.666008,-73.789536
40.89466,-73.86137
40.68979,-73.90655
40.727726,-73.94231
40.807087,-73.94178
40.76198,-73.82935
40.763245,-73.75806
40.748314,-73.70955
40.854424,-73.863884
40.81974,-73.81766
40.675632,-73.89878
40.724533,-73.86907
40.76432,-73.9772
40.796738,-73.92925
40.85415,-73.88447
40.66763,-73.86353
40.733967,-73.87177
40.72388,-73.88164
40.620674,-74.07742
40.743477,-73.73286
40.841843,-73.94539
40.85406,-73.91936
40.63179,-74.15645
40.75007,-73.97919
40.70793,-73.78383
40.709717,-73.77391
40.865314,-73.836365
40.657406,-73.74507
40.858368,-73.903915
40.6709,-73.95319
40.818893,-73.89229
40.653362,-74.0089
40.76524,-73.95788
40.809563,-73.92923
40.719013,-73.79419
40.72526,-73.81876
40.86032,-73.90944
40.776295,-73.98215
40.778606,-73.98163
40.81261,-73.95683
40.733967,-73.87177
40.69255,-73.74528
40.644897,-74.00696
40.816406,-73.91573
40.82325,-73.88277
40.656063,-73.93957
40.638145,-74.02801
40.757183,-73.83396
40.747486,-73.893265
40.67652,-73.73711
40.656124,-74.00591
40.86507,-73.87185
40.785805,-73.97268
40.82168,-73.90081
40.72416,-73.754974
40.73675,-73.87767
40.863125,-73.90469
40.707985,-73.83394
40.830563,-73.87091
40.87136,-73.863045
40.75962,-73.93343
40.86235,-73.89997
40.695015,-73.98876
40.77124,-73.90137
40.88415,-73.82607
40.645164,-73.898346
40.577766,-73.95606
40.635582,-73.99155
40.590862,-73.96063
40.75829,-73.83431
40.779682,-73.79388
40.675106,-73.90438
40.783245,-73.94473
40.742664,-73.721054
40.670612,-73.80557
40.84764,-73.901
40.654137,-73.91234
40.87764,-73.83612
40.71234,-73.788605
40.685184,-73.920456
40.70534,-73.95855
40.762337,-73.91517
40.8059,-73.92523
40.819283,-73.924034
40.82839,-73.916916
40.773006,-73.96033
40.84932,-73.93374
40.77163,-73.826584
40.701588,-73.74865
40.672688,-73.73544
40.833916,-73.92702
40.57969,-74.100395
40.6354,-74.106674
40.73756,-73.794014
40.7084,-73.89801
40.69612,-73.74619
40.713104,-73.83375
40.681805,-73.94987
40.681694,-73.9378
40.635303,-74.00617
40.714478,-74.01354
40.89788,-73.884514
40.699295,-73.9543
40.873737,-73.90593
40.6217,-73.904564
40.70852,-73.79999
40.68191,-74.00504
40.66645,-73.75764
40.767612,-73.950005
40.65516,-73.84373
40.626335,-74.174965
40.673748,-73.84324
40.6258,-74.0775
40.745384,-73.99471
40.65723,-73.96025
40.70862,-73.95848
40.90389,-73.85139
40.72468,-73.94807
40.713062,-73.90891
40.614616,-74.08473
40.664227,-73.94547
40.65768,-73.925415
40.871536,-73.877235
40.786285,-73.83634
40.71314,-73.8241
40.63244,-74.137505
40.62392,-73.9216
40.77039,-73.954124
40.65639,-73.9738
40.69383,-73.82888
40.827656,-73.8861
40.579033,-73.984406
40.728832,-73.98642
40.69802,-73.97499
40.720074,-73.98393
40.60741,-73.926254
40.773033,-73.98221
40.617897,-74.02931
40.576393,-73.9869
40.65487,-73.96191
40.717342,-73.99118
40.75733,-73.93136
40.82814,-73.8953
40.75341,-73.77846
40.839798,-73.873604
40.66416,-73.990524
40.71982,-73.96238
40.758026,-73.85776
40.652637,-73.97269
40.608223,-74.1294
40.88566,-73.90999
40.802444,-73.938835
40.756096,-73.74655
40.753006,-73.8326
40.619305,-74.10359
40.672146,-73.84318
40.8059,-73.92523
40.84299,-73.82625
40.645336,-74.02287
40.758934,-73.92016
40.742813,-73.85392
40.717014,-73.7994
40.648895,-73.96078
40.740395,-73.97909
40.771133,-73.983475
40.89989,-73.89553
40.70132,-73.96109
40.78263,-73.9512
40.701897,-73.894966
40.8022,-73.9678
40.64832,-73.96069
40.680035,-73.9055
40.891113,-73.86305
40.759205,-73.98464
40.75399,-73.77613
40.665676,-73.7483
40.753857,-73.91764
40.79913,-73.96667
40.67533,-73.93609
40.68858,-73.99382
40.833282,-73.82836
40.8047,-73.91243
40.730366,-73.91388
40.759514,-73.99926
40.744007,-73.99943
40.762966,-73.973976
40.61863,-73.96942
40.856388,-73.90177
40.84313,-73.82647
40.71582,-73.80799
40.737606,-73.74073
40.706142,-73.83177
40.722485,-73.974396
40.750492,-73.97172
40.677032,-73.824684
40.601757,-74.17554
40.87705,-73.849525
40.700726,-73.94194
40.847034,-73.844734
40.653873,-74.008156
40.777874,-73.95175
40.76786,-73.96408
40.709896,-73.87033
40.728195,-73.984886
40.7375,-73.93385
40.848114,-73.901474
40.70346,-73.80027
40.749714,-73.93617
40.61743,-73.932495
40.767494,-73.95933
40.672497,-73.91686
40.749714,-73.93617
40.78318,-73.94362
40.773964,-73.9228
40.818233,-73.95273
